G_7-6_1,sk_automotive_20230706_140333.skv,96.75754396449257,47.27219167513665
G_7-6_1,sk_automotive_20230706_140354.skv,88.4543212216887,59.185698175039846
G_7-6_1,sk_automotive_20230706_140414.skv,74.50818358937006,63.06673113873635
G_7-6_2,sk_automotive_20230706_140547.skv,102.02043572016476,53.629074969826945
G_7-6_2,sk_automotive_20230706_140608.skv,85.90324419280127,84.70681970575932
G_7-6_2,sk_automotive_20230706_140628.skv,101.7312901513648,84.56240666716674
G_7-6_3,sk_automotive_20230706_141226.skv,101.23882892563196,25.494163843990865
G_7-6_3,sk_automotive_20230706_141246.skv,108.35531461403542,108.66727200056224
G_7-6_3,sk_automotive_20230706_141306.skv,102.76002029977103,53.890028661156464
G_7-6_4,sk_automotive_20230706_141632.skv,63.92271139484511,63.118099757369464
G_7-6_4,sk_automotive_20230706_141652.skv,49.54142771791859,50.11999202669478
G_7-6_4,sk_automotive_20230706_141712.skv,87.36264275428456,27.600926498885194
G_7-6_5,sk_automotive_20230706_141948.skv,93.11125426332498,78.883846157329
G_7-6_5,sk_automotive_20230706_142009.skv,103.97491554274231,37.468424347451666
G_7-6_5,sk_automotive_20230706_142029.skv,109.46257393987742,110.38317597401151
L_7-6_1,sk_automotive_20230706_134518.skv,56.02800941015431,55.7838652758724
L_7-6_1,sk_automotive_20230706_134538.skv,53.133864428706026,101.89347231557362
L_7-6_1,sk_automotive_20230706_134558.skv,59.668630250652114,68.38325532945208
L_7-6_2,sk_automotive_20230706_134901.skv,36.04002189397105,28.131057131404702
L_7-6_2,sk_automotive_20230706_134921.skv,66.66175130176659,66.43683821773784
L_7-6_2,sk_automotive_20230706_134941.skv,69.42727166320037,27.76599763625472
L_7-6_3,sk_automotive_20230706_135232.skv,71.33100741381864,71.43952238033535
L_7-6_3,sk_automotive_20230706_135252.skv,68.83652542982689,69.07092515054525
L_7-6_3,sk_automotive_20230706_135312.skv,86.83727161119424,44.85246285730921
L_7-6_4,sk_automotive_20230706_135500.skv,66.99534866089712,68.45088259998623
L_7-6_4,sk_automotive_20230706_135521.skv,69.94399092301609,68.70261254496474
L_7-6_4,sk_automotive_20230706_135541.skv,69.490278091062,27.39515576263576
L_7-6_5,sk_automotive_20230706_135642.skv,67.04510943501647,45.16531629310682
L_7-6_5,sk_automotive_20230706_135703.skv,70.44761882332719,69.80888077286316
L_7-6_5,sk_automotive_20230706_135723.skv,71.20001985510417,73.80055107243207
S_7-6_1,sk_automotive_20230706_131955.skv,83.48223575685662,83.5466501843313
S_7-6_1,sk_automotive_20230706_132015.skv,92.5008801981898,103.95636559827788
S_7-6_1,sk_automotive_20230706_132035.skv,71.40819386110492,74.00024515308833
S_7-6_2,sk_automotive_20230706_132316.skv,148.05687703229597,29.010168427277495
S_7-6_2,sk_automotive_20230706_132337.skv,123.81351095712623,96.99054249427512
S_7-6_2,sk_automotive_20230706_132356.skv,45.34174844331702,45.4012870100125
S_7-6_3,sk_automotive_20230706_132514.skv,71.55685757802593,71.17235693524277
S_7-6_3,sk_automotive_20230706_132534.skv,86.37890247886578,85.59288815317409
S_7-6_3,sk_automotive_20230706_132554.skv,60.268327557966415,35.2433652951285
S_7-6_4,sk_automotive_20230706_132912.skv,89.68351782175104,41.64864092219076
S_7-6_4,sk_automotive_20230706_132933.skv,81.12441876591751,81.4349346694018
S_7-6_4,sk_automotive_20230706_132953.skv,118.16636530110858,118.23572921034727
S_7-6_5,sk_automotive_20230706_133126.skv,73.2535040861724,75.8202631563075
S_7-6_5,sk_automotive_20230706_133147.skv,54.556607585525285,102.30122346822243
S_7-6_5,sk_automotive_20230706_133207.skv,110.92713646138128,111.49137344616537
